,title,book_id,grade,syllabus,subject,content_id,page_no,page_id,index_chapter_ids,ocr_data_url,image_url,zone_id,order,category_type,annotation_type,annotation_id,actual_chapter_id,actual_subtopic_id,zone_text
373108,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,176,a2361b5bb4e0ef9926e713c23fcaab55,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-a2361b5bb4e0ef9926e713c23fcaab55.json?generation=1573029325290705&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.a2361b5bb4e0ef9926e713c23fcaab55.preview.jpg?generation=1573029319116673&alt=media,a17,0.0,lesson,concept,768,22292,22975.0,Nuclear fusion is a temperature dependent reaction .
55366,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,34,180e2e2b7318def3c90e5ba52caff4f2,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-180e2e2b7318def3c90e5ba52caff4f2.json?generation=1574431813412242&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.180e2e2b7318def3c90e5ba52caff4f2.preview.jpg?generation=1574431805328640&alt=media,a90,2.0,lesson,concept,275,22250,22593.0,"Object at distance more than twice the focal length : Real object AB has its image A ' B ' formed between distance f and 2f . The image is real , inverted and diminished ( smaller in size than the object ) . * F A ' AF1 B ' ye Convex lens ; Object beyond 2f , image betweenfand 2f"
119181,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,111,33c0ee0fa952a6b5f237c06d9bb5cb04,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-33c0ee0fa952a6b5f237c06d9bb5cb04.json?generation=1573029148024755&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.33c0ee0fa952a6b5f237c06d9bb5cb04.preview.jpg?generation=1573029141038288&alt=media,182,9.0,lesson,concept,738,22238,22964.0,There are different types of fuses . The old type of fuse is made of two metal clamps fixed on a porcelain base with a grove in - between ( Fig 2 . 37a ) . The fuse wire is connected in - between the metal clamps which are inserted in the appropriate section of the circuit .
264986,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,222,723d394beaa8c443355b28d6840a49b7,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-723d394beaa8c443355b28d6840a49b7.json?generation=1573029462709293&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.723d394beaa8c443355b28d6840a49b7.preview.jpg?generation=1573029455397343&alt=media,a624,3.0,lesson,concept,255,22250,22592.0,"4 . 13 THE PHENOMENON OF REFRACTION OF LIGHT Light can travel through many different media , such as solids , liquids , and gases , although it does so at different speeds . In this chapter , we will see that when light passes from one medium , such as air , into another medium , such as glass , the difference in speeds leads to a change in the direction of travel . This bending of the light lies at the heart of some remarkable effects . For example , the change in direction of light is responsible for rainbows and the sparkle of diamonds ."
41294,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,14,1207fe80dbc26649d3ecaf1fe427842c,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-1207fe80dbc26649d3ecaf1fe427842c.json?generation=1574431834354367&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.1207fe80dbc26649d3ecaf1fe427842c.preview.jpg?generation=1574431819544318&alt=media,a8,6.0,lesson,concept,296,22250,22589.0,"A 600 900 Number of Images Formed by two Plane Mirrors : When two plane mirrors are inclined to each other at an angle 0 , the number of images of a point object formed as follows : ( a ) If 300 = n is an even integer , then number of images formed is ( n − 1 ) for all positions of the object . For example : If A = 90° , 30 * = 4 ( even ) and number of images is 3 . If 0 = 60° , 20 = 6 , number of images is 5 . ( b ) If 360° = n is an odd integer , the number of images formed is n , if the object does not lie on the plane which bisects the angle between mirrors and ( n − 1 ) , if the object lies on the plane which bisects angle between the mirrors . For example : If 0 = 720 , 0 = 5 if object lies asymmetrically , number of images is 5 and if symmetrically number of images is 4 . ( c ) If Is 360° is a fraction , the number of images formed will be equal to the integral part . For example : If 0 = 80° , - 800 360° – 45 = 4 . 5 , number of images formed is 4 . If 0 = 70° , * = 5 . 14 , number of 70 images is 5 . 80°"
520244,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,152,e2a274ecfd36a705334aadbafeb56ee0,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-e2a274ecfd36a705334aadbafeb56ee0.json?generation=1573029263923707&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.e2a274ecfd36a705334aadbafeb56ee0.preview.jpg?generation=1573029256988258&alt=media,a264,2.0,lesson,concept,743,22292,22966.0,The rate at which we are using the fossil fuels it is estimated that known deposits of petroleum in our country will get exhausted by the year 2020 . The coal reserves are expected to last for another 250 years or so . Some examples of non - renewable sources of energy are : Coal ; Natural gas ; Petroleum
442656,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,106,c096b253fa9d6ed9d225d04a02452240,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-c096b253fa9d6ed9d225d04a02452240.json?generation=1571090492385788&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.c096b253fa9d6ed9d225d04a02452240.preview.jpg?generation=1571090484738306&alt=media,a637,2.0,diagram,concept,731,22238,22963.0,"Fixed coil of wire Magnet a 11 PULL Motion of magnet Current flows ( in opposite direction ) ( 6 ) When the magnet is pulled out from the fixed coil , even then a current is produced in the coil ( but in the opposite direction )"
324871,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,56,8c69d476ba545b81bedc53b7e37add2d,82005 22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-8c69d476ba545b81bedc53b7e37add2d.json?generation=1573028974954006&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.8c69d476ba545b81bedc53b7e37add2d.preview.jpg?generation=1573028966098894&alt=media,a14,19.0,question,concept,298,22250,22592.0,"2 . If a ray of light passes from vacuum to a transparent medium , it will bend away from the normal ."
429064,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,176,ba9e1878d805c7bc112947637658573a,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-ba9e1878d805c7bc112947637658573a.json?generation=1574431841433327&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.ba9e1878d805c7bc112947637658573a.preview.jpg?generation=1574431833585449&alt=media,272,3.0,lesson,concept,742,22292,22966.0,Formation : Coal is believed to be formed from fossils of big trees which got buried inside the earth about 300 million years ago due to occurrence of earthquakes and eruption of volcanoes .
59717,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,203,19f0bad67d5922aa1adecb21eb29c246,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-19f0bad67d5922aa1adecb21eb29c246.json?generation=1571090677228983&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.19f0bad67d5922aa1adecb21eb29c246.preview.jpg?generation=1571090669408424&alt=media,275,4.0,lesson,concept,282,22250,22591.0,"MIRROR FORMULA The distance of an object from the pole of a mirror is known as object distance . Object distance is denoted by the letter u . The distance of image from the pole of a mirror is known as image distance . Image distance is denoted by the letter v . The distance of focus from the pole of a mirror is known as focal length . Focal length is denoted by the letter f . There is a relationship between the object distance , image distance and focal length of a spherical mirror ( concave mirror or convex mirror ) . This relationship is given by the mirror formula ."
67194,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,225,1d449ebcb62f492e9430b6d5c33fef6b,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-1d449ebcb62f492e9430b6d5c33fef6b.json?generation=1573029474155466&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.1d449ebcb62f492e9430b6d5c33fef6b.preview.jpg?generation=1573029467628883&alt=media,408,7.0,lesson,concept,264,22250,22592.0,"Mathematically , sin i = OR sin r n sin 1 = n21 sin r where n12 is the refractive index of medium 2 , in which the refracted ray travels , with respect to medium 1 , in which the incident ray travels . This law is credited to Willebrord Snell and is , therefore , called as Snell ' s law ."
203499,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,102,571976a6e76d67eb96e786b9539c04bb,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-571976a6e76d67eb96e786b9539c04bb.json?generation=1571090485346133&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.571976a6e76d67eb96e786b9539c04bb.preview.jpg?generation=1571090478391707&alt=media,a29,6.0,question,concept,730,22238,22780.0,24 . An electron beam enters a magnetic field at right angles to it as shown in the Figure . Magnetic field Electron beam The direction of force acting on the electron beam will be : ( a ) to the left ( b ) to the right ( c ) into the page ( d ) out of the page
150109,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,140,3fd507d76375bdbfc9271d62f88957be,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-3fd507d76375bdbfc9271d62f88957be.json?generation=1574431842931538&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.3fd507d76375bdbfc9271d62f88957be.preview.jpg?generation=1574431834156993&alt=media,185,1.0,lesson,concept,729,22238,22780.0,"Fleming ' s Left - Hand Rule for the Direction of Force When a current carrying wire is placed in a magnetic field , a force is exerted on the wire . Fleming gave a simple rule to determine the direction of force acting on a current carrying wire placed in a magnetic field . This rule is known as Fleming ' s left - hand rule and it can be stated as follows ."
411470,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,122,b31266e8e14a841fb4f6cfdecbb11eda,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-b31266e8e14a841fb4f6cfdecbb11eda.json?generation=1573029196529539&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.b31266e8e14a841fb4f6cfdecbb11eda.preview.jpg?generation=1573029189636110&alt=media,78,2.0,lesson,concept,752,22292,22970.0,"Biogas Certain types of bacteria decompose wet biomass in an oxygen - free ( anaerobic ) environment to produce a combustible mixture of gases , called biogas . The process is called anaerobic digestion . Biogas can contain up to 75 % methane , 23 % carbon dioxide and 2 % other gases , including hydrogen and hydrogen sulphide . Methane is an excellent fuel . Biogas can be produced in a biogas plant by using cattle dung , sewage , agricultural residues , and so on . It can be used for electricity generation and for cooking . A few lakh biogas plants have been built in our country ."
404269,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,25,afee3267c78d96f63b7d461faee111ae,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-afee3267c78d96f63b7d461faee111ae.json?generation=1573028822363840&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.afee3267c78d96f63b7d461faee111ae.preview.jpg?generation=1573028814849034&alt=media,1079,0.0,lesson,concept,283,22250,22591.0,DH0 ( a ) MLA ( b ) M _ A NI o ( c ) MA e Fig . 1 . W3
41096,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,249,11f3f7b8b2631242687c139a7a90846a,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-11f3f7b8b2631242687c139a7a90846a.json?generation=1573029527348806&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.11f3f7b8b2631242687c139a7a90846a.preview.jpg?generation=1573029520369946&alt=media,a25,3.0,question,concept,272,22250,22594.0,"Q15 . An object is placed 50 cm from a lens that produces a virtual image at a distance of 10 cm in front of the lens . Calculate the focal length of the lens . Sol . u = - 50 cm , v = - 10 cm , f = ? 1 1 Using the formula - - - - v u 1 f 1 _ 1 1 1 1 4 f vu - 10 ' 50 50 or f = - 30 = - 12 . 5 cm : . The negative value shows that the lens is concave ."
213428,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,227,5b769c3d126ec9fb3d37117429984513,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-5b769c3d126ec9fb3d37117429984513.json?generation=1571090721490571&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.5b769c3d126ec9fb3d37117429984513.preview.jpg?generation=1571090714067352&alt=media,a487,5.0,diagram,concept,255,22250,22592.0,"ARENA WELO Figure 12 . The pencil is partly immersed in water . Because of the refraction of light coming from the part of the pencil that is under water , the pencil appears bent . -"
